date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-08 23:49:12,TossToxicTrump,mallorys_oracle,0,0,0,"HEY ALL. PART OF THE #RESISTANCE HERE. RUNNING MY MOMS TWITTER WHO WROTE A BOOK TO #RESIST THE ORANGE MONSTER. She passed from #Covid19. Please add me to the #ResistList - her book The Anti Trump Manifesto https://www.amazon.com/Anti-Trump-Manifesto-Maritza-Iberico/dp/1655369296 #TossToxicTrump #BlueWave",,,#RESISTANCE #RESIST #Covid19 #ResistList #TossToxicTrump #BlueWave,1270140853680508928,https://twitter.com/TossToxicTrump/status/1270140853680508928
2020-06-08 23:49:11,JdeQuebec,,0,2,7,"Un médicament contre le cancer pour aider des malades de la COVID (@dmnqJDQ) #JDQ #COVID19 ",,@dmnqJDQ,#JDQ #COVID19,1270140852166447104,https://twitter.com/JdeQuebec/status/1270140852166447104
2020-06-08 23:49:09,UPNOTICIASOK1,,0,0,1," #Atención Luego de una semana se registró un caso positivo de #Covid19 en #Mendoza Se trata de un hombre de 38 años, de profesión transportista qué estuvo en zona de circulación viral sostenida, el paciente está internado en el Hospital Lencinas",,,#Atenci #Covid19 #Mendoza,1270140842779578370,https://twitter.com/UPNOTICIASOK1/status/1270140842779578370
2020-06-08 23:49:08,DanaNCPWALL,,0,1,1,"This man must be removed from office. MAGA is not happening here. The destruction of our nation and global embarrassment is, not to mention the many deaths from Covid19, many of which could have been prevented. This man will do whatever he can to stall... https://www.facebook.com/dana.arvidson/posts/10222185459763394?notif_id=1591660059857107&amp;notif_t=feedback_reaction_generic",,,,1270140839612813312,https://twitter.com/DanaNCPWALL/status/1270140839612813312
2020-06-08 23:49:07,Tanukireader,stillgray,0,0,0,"The video is about how blacks make 7x less than whites and COVID19 took 45% of their jobs. That's the long and short of it.",,,,1270140833753260033,https://twitter.com/Tanukireader/status/1270140833753260033
2020-06-08 23:49:06,EmbaCubaMali,,0,0,0,"#CubaMali| Hermoso y emocionante recibimiento de los 52 profesionales de la salud de la #BrigadaHenryReeve que apoyo en #Lombardía en la lucha vs la #COVID19 .#CubaPorLaVida @GBGarciaRivera|@CubaMINREX https://twitter.com/BrunoRguezP/status/1270138473224290304",,@GBGarciaRivera @CubaMINREX,#CubaMali #BrigadaHenryReeve #Lombard #COVID19 #CubaPorLaVida,1270140831400374274,https://twitter.com/EmbaCubaMali/status/1270140831400374274
2020-06-08 23:49:05,1Nedicr56,,0,0,0,"U-hu, nova ""SSS"" - Sociedade Silvestre Sem-vergoSnha ! https://twitter.com/CNNBrasil/status/1270080664524566529",,,,1270140825142509580,https://twitter.com/1Nedicr56/status/1270140825142509580
2020-06-08 23:49:05,66Iot,,0,0,0,"rt @wef @mikequindazzi @antgrasso @fisher85m How #COVID19 is fuelling the growth of the stay-at-home economy #StayHome http://bit.ly/2Z1vEDr",,@wef @MikeQuindazzi @antgrasso @Fisher85M,#COVID19 #StayHome #StayHome,1270140825121456128,https://twitter.com/66Iot/status/1270140825121456128
2020-06-08 23:49:04,TNintendofan,SamHarrisOrg,0,0,1,"What's your opinion on these mass protests and riots in context with Covid19? You were 100 percent on that media campaign train. What say you Sam?",,,,1270140822470746112,https://twitter.com/TNintendofan/status/1270140822470746112
2020-06-08 23:49:04,lamula,,2,1,8,"#Covid19 #Minsa Según indicó el Minsa, “desde inicio de junio, las pruebas que hacen los privados no se están incluyendo en la data porque el objetivo de este tamizaje es distinto al que persigue el Minsa”",,,#Covid19 #Minsa,1270140820113559560,https://twitter.com/lamula/status/1270140820113559560
2020-06-08 23:49:02,bakermckenzie,,0,1,1,"#COVID19 has created a number of disclosure challenges for publicly held companies. Perrie Weiner, Jerome Tomas, Aaron Goodman and Ben Turner share how to avoid a securities class action and/or an SEC investigation in Bloomberg Law. https://bmcknz.ie/3cM6Hzc",,,#COVID19,1270140811674619908,https://twitter.com/bakermckenzie/status/1270140811674619908
2020-06-08 23:49:00,evandrosil92,,1,0,1,"Esse história de maquiar os números do covid19 foi uma idéia do véio da havan. E o governo Bolsonaro aceita fazer essa nojeira! #JornalNacional",,,#JornalNacional,1270140805848629249,https://twitter.com/evandrosil92/status/1270140805848629249
2020-06-08 23:48:59,ncovid19us,,0,0,2,"Today's Covid-19 update: -19,679 new cases, 1% increase from yesterday. -3,514 new recoveries, 0.67% increase from yesterday. -538 new deaths, 0.48% increase from yesterday. More data here: http://ncov19us.com #Covid19USA #CoronavirusUSA #COVID19 #Coronavirus",,,#Covid19USA #CoronavirusUSA #COVID19 #Coronavirus,1270140800119308290,https://twitter.com/ncovid19us/status/1270140800119308290
2020-06-08 23:48:57,bossymama57,,0,0,0,"Your Body Can Get Overwhelmed by the Constant, Unrelenting Pressures of This Horrible Year. – Mother Jones I’m feeling it. #Stress #COVID19 #StayAtHome #BlackLivesMatter",,,#Stress #COVID19 #StayAtHome #StayAtHome #BlackLivesMatter #BlackLivesMatter,1270140791361544193,https://twitter.com/bossymama57/status/1270140791361544193
2020-06-08 23:48:56,erzombie,PeterDraft,0,0,0,"Sabes que eres poblacion de riesgo para covid19: ",,,,1270140786370379780,https://twitter.com/erzombie/status/1270140786370379780
2020-06-08 23:48:55,AdryFernandes76,nevesclaudia213,0,1,2,"Curtina de fumaça pra desviar do foco... manipulação dia dados do covid19",,,,1270140784835211270,https://twitter.com/AdryFernandes76/status/1270140784835211270
2020-06-08 23:48:55,SuperStereo995,,0,0,0,"#COVID19 En el Hospital Luis Chicho Fábrega de Veraguas se encuentran recluidos 14 pacientes, 1 en cuidados intensivos, 13 en sala COVID19, 20 en hotel, 10 en albergue, 7 fallecidos. ",,,#COVID19,1270140783262392324,https://twitter.com/SuperStereo995/status/1270140783262392324
2020-06-08 23:48:55,411IsHere,,1,0,0,"#CoronavirusOutbreak #Coronavid19 #COVID19 #Stockmarketcrash2020 Pandemic pushes US into official recession",,,#CoronavirusOutbreak #Coronavid19 #COVID19 #Stockmarketcrash2020,1270140783174324227,https://twitter.com/411IsHere/status/1270140783174324227
2020-06-08 23:48:55,Covid19CM,,0,1,4,"ELIXIR COVID et ADSAK COVID, noms officiels du traitement proposé par Mgr Kleda contre la Covid-19 #Covid19CM #Covid19CMR #Team237 #Covid19CM #Covid19CMR #Team237",,,#Covid19CM #Covid19CMR #Team237 #Covid19CM #Covid19CMR #Team237,1270140782868078594,https://twitter.com/Covid19CM/status/1270140782868078594
2020-06-08 23:48:54,hgunawan82,,2,24,28,"Kasus aktif #COVID19 di tiap provinsi RI ",,,#COVID19,1270140778522820608,https://twitter.com/hgunawan82/status/1270140778522820608
2020-06-08 23:48:53,vibrantplanet_,,0,0,0,"""We're staring down the barrel of another intense wildfire season given how dry it was this winter, so we are anticipating actually having to juggle disaster response from different disasters."" -@WadeCrowfoot @lesommer #COVID19 #ClimateChange",,@WadeCrowfoot @lesommer,#COVID19 #ClimateChange,1270140773217062913,https://twitter.com/vibrantplanet_/status/1270140773217062913
2020-06-08 23:48:52,sophieorzsofi,,0,0,1," U KIDDIN OR SERIOUS #Covid19 (dis)appeared in 2020 n (dis)appearing in 2020. U guyZ kidding US? Suddenly? How n why it (dis)appeared n suddenly(dis)appearing? Breaking: Russian scientists unveil breakthrough COVID-19 drug http://youtu.be/FQeDvcsDPko via @YouTube",,@YouTube,#Covid19,1270140770750738438,https://twitter.com/sophieorzsofi/status/1270140770750738438
2020-06-08 23:48:52,HawkeRaven,LegendaryEnergy,0,0,0,"#DefundThePolice #COVID19 #GeorgeFlyod",,,#DefundThePolice #COVID19 #GeorgeFlyod,1270140770385788928,https://twitter.com/HawkeRaven/status/1270140770385788928
2020-06-08 23:48:50,formula1speed,TimAlberta,0,0,0,"Mcninny, the prez. his admin dwell on past stats., & almost daily they bring up Obama, Hillary, 2016, Russia, etc. Anything will do as long as it isn’t the PRESENT! covid19 , Floyd, bible photo op, gassing peaceful protesters. Using military personnel to control AMERICANS Etc...",,,,1270140763880464390,https://twitter.com/formula1speed/status/1270140763880464390
2020-06-08 23:48:50,DanielAlcarazMx,,0,0,1,"#Coronavirus El titular de @SSM_Morelos @CantuCuevas informó que en el estado suman 1,698 casos de contagio de #Covid19 en lo que va de la contingencia; de los cuales 243 son activos, 1,538 negativos y 289 sospechosos. Además de 329 defunciones. http://xab.io/1ka",,@SSM_Morelos @CantuCuevas,#Coronavirus #Covid19,1270140763737698304,https://twitter.com/DanielAlcarazMx/status/1270140763737698304
2020-06-08 23:48:49,tianfuchenglai,,0,1,0,"Ultrasonic ear wire welding machine 20pcs/min, ready stock welcome to inquiry +8618502207138 tianfuchenglai@163.com #mask #covid19 #Machinery #technology #Sicence #facemask #Import #International #marketing… https://www.instagram.com/p/CBMW7-qBDBQ/?igshid=17ef86rw2uquk",,,#mask #covid19 #Machinery #technology #Sicence #facemask #Import #International #marketing,1270140758272741376,https://twitter.com/tianfuchenglai/status/1270140758272741376
2020-06-08 23:48:48,CanalCaribeCuba,,0,2,3,"#AHORA | Comienza recorrido en CARAVANA de #MédicosCubanos que arribaron a #Cuba procedentes de #Italia , luego de hacer frente a la #COVID19 en ese país. Residentes en #LaHabana podrán saludar a estos internacionalistas desde balcones y azoteas. ¡Conozca detalles! ",,,#AHORA #M #Cuba #Italia #COVID19 #LaHabana,1270140755307364353,https://twitter.com/CanalCaribeCuba/status/1270140755307364353
2020-06-08 23:48:48,HablandoSinPerm,,0,0,0,"“El hospital del día atiende a adultos mayores en época de #Covid19” es el tema que trataremos este Martes en #Hablandosinpermiso conversaremos con el Dr. Demetrio Magallanes. #Entrevista @ecuantena @gustavotaiano @VicenteTaianoA @DrArturoPerez ",,@ecuantena @gustavotaiano @VicenteTaianoA @DrArturoPerez,#Covid19 #Hablandosinpermiso #Entrevista,1270140754741133312,https://twitter.com/HablandoSinPerm/status/1270140754741133312
2020-06-08 23:48:46,bressssan,isamwtias,1,0,0,"ai amg linda te amo perfeita",,,,1270140746310602752,https://twitter.com/bressssan/status/1270140746310602752
2020-06-08 23:48:46,_DavidWH_,Gus_Jackson2,0,0,0,"Yes. She wants to keep herself in the limelight. Shes been loving this covid19 outbreak. You can see it in her face. Its let her play states woman for a few month's before she has to go back to Scottish council business.",,,,1270140744897093635,https://twitter.com/_DavidWH_/status/1270140744897093635
2020-06-08 23:48:46,hariqo,,0,1,0,"234 acara seni yg dibatalkan, ditunda akibat COVID19: 30 proses produksi, rilis, dan festival film, 113 konser, tur, &amp; festival musik, 2 acara sastra, 33 pameran &amp; museum seni rupa, 10 pertunjukan tari, 46 pentas teater, pantomim, wayang, boneka &amp; dongeng https://koalisiseni.or.id",,,,1270140743856713729,https://twitter.com/hariqo/status/1270140743856713729
2020-06-08 23:48:45,DcJunior13,,0,0,0,"No matter if you’re off work or still social distancing... We got you covered! #podcast #culture #BlackLivesMatter #social #COVID19 #media",,,#podcast #culture #BlackLivesMatter #BlackLivesMatter #social #COVID19 #media,1270140742380318720,https://twitter.com/DcJunior13/status/1270140742380318720
2020-06-08 23:48:44,TXEMTF,TDEM,0,2,3,"Continued expansion of #COVID19 testing across Texas. Visit http://covidtest.tdem.texas.gov to find the test collection location nearest you.",,,#COVID19,1270140736743276545,https://twitter.com/TXEMTF/status/1270140736743276545
2020-06-08 23:48:43,MarkCandler,CTVToronto,0,1,5,"SHOCKED !!! #COVID19",,,#COVID19,1270140733949906945,https://twitter.com/MarkCandler/status/1270140733949906945
2020-06-08 23:48:43,euthiagomenezes,MarceloFreixo,0,0,0,"Recursos para novas moradias? #centrão Recursos para ações sociais? #centrão Recursos para o combate da COVID-19? #centrão Recursos para saúde? #centrão #ForaBol卐onaroGenocida #ForaBolsonaroUrgente #ForaBolsonaro #ForaBolsonaro #COVID19 #ForaBolsonaroGenocida",,,#centr #centr #centr #centr #ForaBol #ForaBolsonaroUrgente #ForaBolsonaro #ForaBolsonaro #COVID19 #ForaBolsonaroGenocida,1270140733476012033,https://twitter.com/euthiagomenezes/status/1270140733476012033
2020-06-08 23:48:42,EnLaMira_Sv,,1,0,0,"El ministro de @TrabajoSV, @RolandoCastroSv, señala que, si se logra controlar la pandemia del #COVID19 en los próximos días y, con el aval de @SaludSV, se podrá dar una fecha exacta para la reapertura, respetando los protocolos sanitarios establecidos.",,@TrabajoSV @RolandoCastroSv @SaludSV,#COVID19,1270140730795790337,https://twitter.com/EnLaMira_Sv/status/1270140730795790337
2020-06-08 23:48:42,TheBuzzOnHR,,1,1,1,"Compliance & Company Culture after COVID19 #ReOpeningAfterRona",,,#ReOpeningAfterRona,1270140728761618433,https://twitter.com/TheBuzzOnHR/status/1270140728761618433
2020-06-08 23:48:42,CovidNewsBot,,0,0,0,"First Two American #Cats Infected With #Covid19 Studied by CDC | Social Reach: Low ",,,#Cats #Covid19,1270140727939522560,https://twitter.com/CovidNewsBot/status/1270140727939522560
2020-06-08 23:48:41,TheBuzzOnHR,,1,1,1,"Office Return Readiness after COVID19 #ReOpeningAfterRona",,,#ReOpeningAfterRona,1270140726207229954,https://twitter.com/TheBuzzOnHR/status/1270140726207229954
2020-06-08 23:48:41,pereiraraul59,,0,17,30,"#Cuba recibe a sus hijos, vencedores de la #COVID19 en #Italia Dignos herederos del legado de #Fidel patentizando que la Solidaridad no tiene fronteras #CubaSalvaVidas #SomosCuba #SomosContinuidad",,,#Cuba #COVID19 #Italia #Fidel #CubaSalvaVidas #SomosCuba #SomosContinuidad,1270140724571516929,https://twitter.com/pereiraraul59/status/1270140724571516929
2020-06-08 23:48:41,MIGUELVGN881,mozartrodrigues,1,0,0,"Seu presidente mostra seu caráter agora ao forjar números de mortes por COVID19 Esse é o homem de Deus que vc DEFENDE? O mundo todo está errado só ele está certo?",,,,1270140724177252352,https://twitter.com/MIGUELVGN881/status/1270140724177252352
2020-06-08 23:48:40,icsdnigeria,,0,0,0,"#FAQs: How do people recover in isolation centres? #COVID19 cases are managed based on the symptoms, complications &amp; other conditions they present on admission or develop during treatment while their immune system fights the virus #TakeResponsibility",,,#FAQs #COVID19 #TakeResponsibility,1270140718888226821,https://twitter.com/icsdnigeria/status/1270140718888226821
2020-06-08 23:48:40,descomplicaesus,,0,0,0,"Procedimentos testes COVID19 02.13.01.072-0 PESQUISA DE SARS-COV-2 POR RT - PCR 02.14.01.016-3 TESTE RÁPIDO PARA DETECÇÃO DE SARS-COV-2 #esus #atencaoprimaria #esuspec #Siasus #previnebrasil #sisab",,,#esus #atencaoprimaria #esuspec #Siasus #previnebrasil #sisab,1270140718795849728,https://twitter.com/descomplicaesus/status/1270140718795849728
2020-06-08 23:48:39,MouvCommuniste1,,0,0,0,"Lula : Bolsonaro fait preuve d'irresponsabilité en manipulant les données de Covid-19 au ... http://mouvementcommuniste.over-blog.com/2020/06/lula-bolsonaro-fait-preuve-d-irresponsabilite-en-manipulant-les-donnees-de-covid-19-au-bresil.html #Lula #brésil #Covid19",,,#Lula #br #Covid19,1270140714316423169,https://twitter.com/MouvCommuniste1/status/1270140714316423169
2020-06-08 23:48:37,JoeldWright,,0,1,0,"The @JonHuntsman has tested negative for #COVID19, and can continue on the campaign trail. @HuntsmanGov2020 #AllInHuntsman #HuntsmanKaufusi2020 #HuntsmanGov2020 #utpol",,@JonHuntsman @HuntsmanGov2020,#COVID19 #AllInHuntsman #HuntsmanKaufusi2020 #HuntsmanGov2020 #utpol,1270140707785699328,https://twitter.com/JoeldWright/status/1270140707785699328
2020-06-08 23:48:35,PARLASUR,,0,6,7," #InstagramLive con el Parlamentario del #MERCOSUR Víctor Santa María @victorsmaria para conversar sobre El mundo del trabajo post-pandemia. El #PARLASUR y los IMPACTOS del #COVID19. Miércoles 10/06/2020 16h30 Argentina Siga nuestra cuenta de #Instagram @parlasur",,@victorsmaria @PARLASUR,#InstagramLive #MERCOSUR #PARLASUR #COVID19 #Instagram,1270140700588478465,https://twitter.com/PARLASUR/status/1270140700588478465
2020-06-08 23:48:35,luca_cangemi,PCdoB_Oficial,0,0,1,"#Bolsonaro e la sua cricca tentano sfacciatamente di nascondere i dati spaventosi delle vittime di #Covid19 in #Brasile @portalvermelho @PCdoB_Oficial @lbattisti80 @pcibrescia @BellegoniMatteo @javiera_oliv @CremaschiG @ManuelaDavila @PCF_monde @cpimspeak @Lantidiplomatic",,@portalvermelho @PCdoB_Oficial @lbattisti80 @pcibrescia @BellegoniMatteo @javiera_oliv @CremaschiG @ManuelaDavila @PCF_monde @cpimspeak @Lantidiplomatic,#Bolsonaro #Covid19 #Brasile,1270140700508782593,https://twitter.com/luca_cangemi/status/1270140700508782593
2020-06-08 23:48:34,brianfagioli,,2,0,1,"Correct me if I am misunderstanding. Doesn't this mean masks are basically pointless for people without #COVID19 symptoms? Doesn't it mean the entire quarantine was not necessary? ",,,#COVID19,1270140693462290432,https://twitter.com/brianfagioli/status/1270140693462290432
2020-06-08 23:48:32,Letts_siqueira,,1,0,5,"Você vai pro hospital com uma pequena crise de ansiedade e volta o Pra casa com o diagnóstico do covid19",,,,1270140688387235840,https://twitter.com/Letts_siqueira/status/1270140688387235840
2020-06-08 23:48:32,liznataliaa,,0,0,0,"En serio me da rabia ver como locales se están cerrando (tipo cerrando para siempre) por el Covid19, y a los que tienen la posibilidad de estar abiertos les revientan 3 calientes hacer bien las cosas.. Me parece una falta de respeto..",,,,1270140688194306049,https://twitter.com/liznataliaa/status/1270140688194306049
2020-06-08 23:48:32,azfamily,,8,22,30,"#Health officials urge #Arizona hospitals to activate #emergency plans amid rise of #COVID19 cases: http://bit.ly/3f4wnbG",,,#Health #Arizona #emergency #COVID19,1270140687942443010,https://twitter.com/azfamily/status/1270140687942443010
2020-06-08 23:48:29,osmeldelsol,Cubacel_ETECSA,0,0,1,"Dios los bendiga #COVID19",,,#COVID19,1270140673971359745,https://twitter.com/osmeldelsol/status/1270140673971359745
2020-06-08 23:48:28,DrDaleNeedham,icurehab,0,9,20,"Below Fatigue after ARDS, pre- #COVID19 “During 1st year after ARDS, &gt;2/3 of survivors reported clinically significant fatigue Sx. Due to frequent co-occurrence, clinicians should evaluate &amp; manage survivors' physical, cognitive, &amp; mental health status when fatigue is endorsed” ",,,#COVID19,1270140672130023435,https://twitter.com/DrDaleNeedham/status/1270140672130023435
2020-06-08 23:48:28,camisp_,,0,0,1,"rapaz essas horas no universo paralelo sem covid19 tá eu e as lacras indo pro centro de caruaru mo friozin a gente esperando dona caipirinha abrir pra ficar loucas e curtir os showzinho de forró no pátio de eventos... espero que a camis desse universo esteja se divertindo ",,,,1270140670381080577,https://twitter.com/camisp_/status/1270140670381080577
2020-06-08 23:48:27,GladysG34050778,OmarPrietoGob,0,0,0,"Una pregunta: como es posible que a esta hora 7:47 pm del lunes 07 de junio, hay cola de carros para surtir gasolina mañana en las Urb. Villa Delicias y El Naranjal? Dónde está la prevención contra el Covid19",,,,1270140667596083201,https://twitter.com/GladysG34050778/status/1270140667596083201
2020-06-08 23:48:27,AuntIkeRyste,,0,0,0,"Will this #malaria cure fork for #COVID19? Try it! What do you have to lose? ",,,#malaria #COVID19,1270140665310019585,https://twitter.com/AuntIkeRyste/status/1270140665310019585
2020-06-08 23:48:27,pedropprada,,0,8,21,"Ya está en #CubaSalvaVidas el primer grupo de valientes, #MasQueMedicos que acudieron hace 2 meses a epicentro mundial de pandemia de #COVID19, en Italia, y retornan con sus corazones rebosantes de gratitud y de orgullo por el deber cumplido #CubaSolidaria #OtroMundoEsPosible",,,#CubaSalvaVidas #MasQueMedicos #COVID19 #CubaSolidaria #OtroMundoEsPosible,1270140664186109954,https://twitter.com/pedropprada/status/1270140664186109954
2020-06-08 23:48:26,smiugol,,0,0,1,"Deixa ver se eu entendi: já que o governo está deliberadamente ocultando informações sobre Covid19, canais de imprensa fizeram uma mega parceria para fazer o trabalho do ministério da saúde junto às secretarias municipais. É isso mesmo?",,,,1270140662856462339,https://twitter.com/smiugol/status/1270140662856462339
2020-06-08 23:48:25,johnkreft,TheDaveCalaz,1,0,1,"Looks like COVID19 on a shirt ",,,,1270140659471495168,https://twitter.com/johnkreft/status/1270140659471495168
2020-06-08 23:48:25,nextpost,,0,0,0,"#モーニングショー #持続化給付金 の対象を政府が選別すると … 職業に貴賎アリと認めることになる … 職業選択の自由 を謳う憲法的にも … #COVID19 #withコロナ",,,#COVID19 #with,1270140658502602752,https://twitter.com/nextpost/status/1270140658502602752
2020-06-08 23:48:25,BalaneKangJuki,,0,0,0,"#IniKebumen #NewNormal #COVID19 #Covid19Jateng",,,#IniKebumen #NewNormal #COVID19 #Covid19Jateng,1270140658494423044,https://twitter.com/BalaneKangJuki/status/1270140658494423044
2020-06-08 23:48:25,KarmelaAnne,,0,0,0,"Welcoming my 28 y.o. coffee teaTA to twitterverse with what is yet the best news I’ve gotten all week... Tested negative for COVID19! but of course the battle doesn’t end there. In solidarity for calls to #JunkTerrorBill and #MassTestingNowPH Twitter, surprise me.",,,#JunkTerrorBill #MassTestingNowPH,1270140658276134912,https://twitter.com/KarmelaAnne/status/1270140658276134912
2020-06-08 23:48:25,gramma_s,cnnbrk,0,0,0,"#COVID19",,,#COVID19,1270140656879570944,https://twitter.com/gramma_s/status/1270140656879570944
2020-06-08 23:48:24,julian_eladio,cdia2az,0,0,3,"Me sigo cuidando, gracias. Hoy me entregaron el protocolo Covid19 para leerlo. Parece que me renuevan el contrato y me meto más en el sistema. No canto victoria aún.",,,,1270140654262325248,https://twitter.com/julian_eladio/status/1270140654262325248
2020-06-08 23:48:24,HLaziale,sir_nose55,0,0,0,"No, “the movie” will cause many Covid19 deaths and you are stupid af. There is no such thing as systematic racism in USA ! Here u go, take a few minutes ",,,,1270140653012496385,https://twitter.com/HLaziale/status/1270140653012496385
2020-06-08 23:48:24,SuperStereo995,,0,1,2,"Minsa confirma hoy 16,854 casos positivos de #COVID19 en república de Panamá. 429 casos nuevos, 5,628 en aislamiento domiciliario, 686 en hoteles, 427 hospitalizados, 340 en salas, 87 en Cuidados Intensivos, 10,401 recuperados y 398 fallecidos. ",,,#COVID19,1270140652366573571,https://twitter.com/SuperStereo995/status/1270140652366573571
2020-06-08 23:48:23,MarionIMcLean,BBCScotlandNews,0,0,2,"Has there been any investigation into the staff from Kent? Were they infected? Have they suffered from COVID19? Do you employ any journalists?",,,,1270140648939806724,https://twitter.com/MarionIMcLean/status/1270140648939806724
2020-06-08 23:48:23,MeuDireito2,,0,1,0,"https://youtu.be/ME4fIVU1CNI Saiba como fica o contrato de locação residencial nesta época de pandemia. Aproveite e se inscreva em nosso canal Meu Direito e fique por dentro dos seus direitos. #covid_19 #covid19 #covid #covıd19 #covi̇d19 #coronavirus #corona #coronavírus #locação",,,#covid_19 #covid19 #covid #cov #covi #coronavirus #corona #coronav #loca,1270140647354388483,https://twitter.com/MeuDireito2/status/1270140647354388483
2020-06-08 23:48:22,victorv_23,DaleysaLey,1,0,0,"Un cargador con covid19",,,,1270140646741999616,https://twitter.com/victorv_23/status/1270140646741999616
2020-06-08 23:48:22,YaiBleeding,,0,0,0,"Es eso, tengo claro que así de calmada y disfrutando de más tiempo libre y de experiencias de lo que me queda de juventud, si atrás aunque haya sido duro he podido (gracias covid19, me has dado una gran ayudita en parte xD) con estas circunstancias también y con más ganas!",,,,1270140646582558722,https://twitter.com/YaiBleeding/status/1270140646582558722
2020-06-08 23:48:22,sebasugarte,,292,1120,4401,"Al fin ya tenemos nuestros helmet, para combatir con todo al coronavirus en esta pandemia de la enfermedad #COVID19 en @ClinicaIndisa @Red_Intensiva",,@ClinicaIndisa @Red_Intensiva,#COVID19,1270140644145627141,https://twitter.com/sebasugarte/status/1270140644145627141
2020-06-08 23:48:21,drjournal,,0,0,0,"""DRJ Digest"" is an automatic collection of articles from our Twitter followers every 12 hours. DRJ does not endorse every article. Please notify jon@drj.com if offensive material appears. https://paper.li/drjournal/1309193059?edition_id=87da38b0-a9e2-11ea-8b33-002590a5ba2d Thanks to @ZurichNA @Fla_Medic @Dzaster_Man #covid19 #coronavirus",,@ZurichNA @Fla_Medic @Dzaster_Man,#covid19 #coronavirus,1270140641281007616,https://twitter.com/drjournal/status/1270140641281007616
2020-06-08 23:48:20,JessCas42826448,merino_monroy,0,0,0,"Muy buenas tardes mi señor mistro de la Defensa reciba un cordial saludo de parte de mi persona efrain Flores ex miembro de ingenieros de combate y policía de Hacienda mi pregunta es si por medio de su persona y con todo respeto pido si por su persona me puede ayudar a saber",,,,1270140635903901696,https://twitter.com/JessCas42826448/status/1270140635903901696
2020-06-08 23:48:16,Huepilnet,,0,0,1,"Nuevo balance de 34 confirmados Covid-19 en comuna de Tucapel. Revisa el informe en http://huepil.net #huepilnet #noticias #huepil #huépil #covid_19 #covid19 #comunatucapel #coronavirus #biobio en Huépil, Bio-Bio, Chile https://www.instagram.com/p/CBMW8W2hdTp/?igshid=1wnrqxxv5qxlg",,,#huepilnet #noticias #huepil #hu #covid_19 #covid19 #comunatucapel #coronavirus #biobio,1270140619894251520,https://twitter.com/Huepilnet/status/1270140619894251520
2020-06-08 23:48:16,covid1943716013,2high4life_,0,0,0,"Wow big boobs wow sexy wow body wow video I like to fuck u",,,,1270140619818754048,https://twitter.com/covid1943716013/status/1270140619818754048
2020-06-08 23:48:15,realmgyong,TheDailyEdge,0,0,0,"US was and still is in recession starting Feb 2020 before covid19 when @realDonaldTrump was claiming best economy ever!",,@realDonaldTrump,,1270140616119209984,https://twitter.com/realmgyong/status/1270140616119209984
2020-06-08 23:48:14,tianfuchenglai,,0,0,0,"Ultrasonic ear wire welding machine 20pcs/min, ready stock welcome to inquiry +8618502207138 tianfuchenglai@163.com #mask #covid19 #Machinery #technology #Sicence #facemask #Import #International #marketing… https://www.instagram.com/p/CBMW7-qBDBQ/?igshid=2b7dlk3gbwnm",,,#mask #covid19 #Machinery #technology #Sicence #facemask #Import #International #marketing,1270140611253997568,https://twitter.com/tianfuchenglai/status/1270140611253997568
2020-06-08 23:48:13,MonseurFifi,JoseRaZavala,0,1,0,"Algo mas grave estará ocurriendo con SALUD y ECONOMÍA (viene el tsunami) como para que MORENA @PartidoMorenaMx se haga un evidente autosabotaje para DISTRAER LA ATENCIÓN de la TRAGEDIA #Covid_19 #Covid_19 #COVID19 #coronavirus",,@PartidoMorenaMx,#Covid_19 #Covid_19 #COVID19 #coronavirus,1270140607135088642,https://twitter.com/MonseurFifi/status/1270140607135088642
2020-06-08 23:48:13,MacielTov,dricodelima,0,0,0,"Sonegação de info sobre a COVID19 para levar o povo a relaxar o distanciamento social",,,,1270140606057242631,https://twitter.com/MacielTov/status/1270140606057242631
2020-06-08 23:48:12,RealMattHopkins,kinsellawarren,0,0,0,"This news blew my mind, given Wal-Mart has been given such a leg up on their smaller competitors during the #COVID19 crisis. Then I read the article and saw that they're closing many, but also opening many stores. Seems to still be a very strong company despite this news. ",,,#COVID19,1270140602315730944,https://twitter.com/RealMattHopkins/status/1270140602315730944
2020-06-08 23:48:12,claudiovsky,,0,1,0,"Vergonha das medidas tomadas pelo governo Bolsonaro a respeito da covid-19. Nada neste governo foi propositivo, e a completa falta de compaixão da presidência é asquerosa! #ForaBolsonaro #ForaBol卐onaroGenocida #ForaBol卐onaro #Covid_19 #covid19 #coronavirus #coronavirusbrasil",,,#ForaBolsonaro #ForaBol #ForaBol #Covid_19 #covid19 #coronavirus #coronavirusbrasil,1270140601284079616,https://twitter.com/claudiovsky/status/1270140601284079616
2020-06-08 23:48:11,guy_kouk,,0,0,0,"Guerre des ""CO"" chez Hamed Bakayoko en cette année 2020. - niCO des encagoulés - COvid19 - COcaïne ",,,,1270140600105545728,https://twitter.com/guy_kouk/status/1270140600105545728
